cif,account_number,transaction_id,transaction_date,transaction_amount,transaction_channel,merchant_category,card_base
490874822039711,5334333031,822699674,6/7/2025,7052422,EDC,Utilities,Off-us
490874822039711,5334333031,314274345,10/6/2025,4250767,Mobile,Entertainment,On-us
490874822039711,5334333031,802991214,5/22/2025,7144674,Mobile,Entertainment,On-us
490874822039711,5334333031,559135384,3/19/2025,7981530,Mobile,F&B,On-us
490874822039711,5334333031,511178050,3/10/2025,9811855,EDC,Travel,Off-us
924473952125779,6116210229,797947066,3/7/2025,3325426,EDC,Entertainment,On-us
924473952125779,6116210229,649623301,5/12/2025,1590930,Internet,Travel,On-us
924473952125779,6116210229,250598033,6/20/2025,612558,E-Wallet,Transport,Off-us
924473952125779,6116210229,272432163,4/15/2025,3612323,EDC,Transport,Off-us
924473952125779,6116210229,890283004,6/14/2025,566794,Internet,Travel,On-us
924473952125779,6116210229,220587844,9/3/2025,3741341,Mobile,Transport,On-us
924473952125779,6116210229,843246566,8/17/2025,6874857,QRIS,Utilities,Off-us
924473952125779,6116210229,879665265,4/24/2025,2409613,ATM,F&B,Off-us
924473952125779,6116210229,624503478,3/18/2025,7642700,QRIS,Transport,Off-us
924473952125779,6116210229,756043978,6/16/2025,9205639,EDC,Travel,Off-us
924473952125779,6116210229,377333166,10/26/2025,4960734,EDC,Transport,On-us
924473952125779,8147257960,835392513,6/16/2025,1256787,EDC,F&B,Off-us
924473952125779,8147257960,419778126,5/9/2025,619246,QRIS,E-Commerce,Off-us
924473952125779,8147257960,343075238,5/23/2025,8449204,E-Wallet,F&B,On-us
924473952125779,8147257960,679166615,10/26/2025,2674089,EDC,Transport,Off-us
924473952125779,8147257960,512798119,10/4/2025,5824810,EDC,Travel,Off-us
924473952125779,8147257960,655268534,9/12/2025,7811847,EDC,Entertainment,Off-us
924473952125779,8147257960,539697006,10/13/2025,4206455,ATM,Utilities,On-us
924473952125779,8147257960,909559848,7/4/2025,5395228,E-Wallet,Travel,On-us
924473952125779,8147257960,568240105,10/9/2025,4637884,E-Wallet,Entertainment,On-us
924473952125779,8147257960,530260140,4/4/2025,8987752,Internet,Entertainment,Off-us
924473952125779,8147257960,753003164,8/31/2025,2343759,Mobile,F&B,On-us
924473952125779,8147257960,129560778,9/19/2025,9281230,Internet,E-Commerce,On-us
924473952125779,8147257960,350069663,7/1/2025,2428711,Mobile,E-Commerce,On-us
924473952125779,8147257960,908962596,9/30/2025,5380303,EDC,Retail,Off-us
924473952125779,4944004214,217360120,4/4/2025,4345587,E-Wallet,F&B,Off-us
924473952125779,4944004214,771107766,3/14/2025,7811239,Internet,Utilities,Off-us
924473952125779,4944004214,872532467,7/23/2025,5519516,QRIS,Utilities,Off-us
924473952125779,4944004214,629447701,2/12/2025,4808521,E-Wallet,Transport,Off-us
924473952125779,4944004214,454788839,8/16/2025,425396,QRIS,Travel,On-us
924473952125779,4944004214,975551591,4/19/2025,813487,E-Wallet,Retail,On-us
924473952125779,4944004214,790013718,3/3/2025,8653703,ATM,F&B,Off-us
924473952125779,4944004214,530056512,10/20/2025,5413082,Mobile,F&B,On-us
924473952125779,4944004214,476876450,5/10/2025,2353688,EDC,F&B,On-us
924473952125779,4944004214,955783945,3/22/2025,4880067,E-Wallet,Entertainment,Off-us
924473952125779,4944004214,314200933,1/27/2025,8095979,ATM,Entertainment,On-us
924473952125779,4944004214,826165298,8/16/2025,144381,EDC,Travel,Off-us
924473952125779,4944004214,131829211,8/24/2025,5784947,E-Wallet,Entertainment,On-us
924473952125779,4944004214,737725321,7/8/2025,5857184,ATM,Utilities,Off-us
924473952125779,4944004214,990371000,9/27/2025,8783606,E-Wallet,E-Commerce,Off-us
924473952125779,4944004214,312186603,3/5/2025,1339785,Internet,E-Commerce,Off-us
924473952125779,4944004214,629707998,5/27/2025,4213620,QRIS,Utilities,Off-us
740567215843211,3221004595,957899729,1/21/2025,3285433,EDC,Entertainment,On-us
740567215843211,1046378726,581891626,3/9/2025,9908483,Internet,F&B,On-us
740567215843211,1046378726,300598568,7/19/2025,16482,QRIS,E-Commerce,Off-us
740567215843211,1046378726,532029937,1/20/2025,702270,QRIS,Transport,Off-us
740567215843211,1046378726,602626147,8/20/2025,2239912,E-Wallet,Entertainment,On-us
740567215843211,1046378726,641660417,3/17/2025,4562851,Mobile,Entertainment,Off-us
740567215843211,1046378726,512432304,10/13/2025,5395250,ATM,E-Commerce,On-us
740567215843211,1046378726,492039886,1/24/2025,6961678,Internet,F&B,Off-us
740567215843211,1046378726,295742751,10/4/2025,4164715,QRIS,Utilities,On-us
740567215843211,1046378726,592924929,2/25/2025,3749397,EDC,Travel,Off-us
740567215843211,1046378726,416287697,1/22/2025,2579788,QRIS,E-Commerce,Off-us
740567215843211,1046378726,826287823,2/25/2025,1777687,ATM,Utilities,Off-us
740567215843211,1046378726,365804367,2/9/2025,557921,QRIS,E-Commerce,Off-us
740567215843211,1046378726,978597397,2/9/2025,6449173,EDC,E-Commerce,Off-us
740567215843211,1046378726,712081652,5/7/2025,6495392,ATM,Entertainment,Off-us
740567215843211,1046378726,402403584,7/26/2025,1078961,ATM,Utilities,Off-us
740567215843211,1046378726,296617401,5/2/2025,6261220,QRIS,E-Commerce,Off-us
740567215843211,1046378726,122136641,8/8/2025,872186,EDC,Retail,Off-us
740567215843211,1046378726,137059497,9/4/2025,5888424,Mobile,Retail,On-us
740567215843211,1046378726,768767355,9/4/2025,4116406,Mobile,Retail,Off-us
740567215843211,3112556199,680778878,5/31/2025,2486224,Internet,Retail,On-us
740567215843211,3112556199,147247075,9/29/2025,2669924,ATM,Transport,Off-us
740567215843211,3112556199,513011390,2/19/2025,2708765,Mobile,Transport,On-us
973774904258210,7365119709,100452113,5/14/2025,4485486,ATM,Transport,Off-us
973774904258210,7365119709,943795954,1/6/2025,4825820,ATM,F&B,Off-us
973774904258210,7365119709,491188958,3/4/2025,7825387,ATM,Entertainment,On-us
973774904258210,7365119709,194389181,8/15/2025,9070053,Mobile,Entertainment,Off-us
973774904258210,7365119709,521836480,4/29/2025,3120818,Internet,Travel,Off-us
973774904258210,7365119709,792783945,4/8/2025,8177372,ATM,Entertainment,Off-us
973774904258210,7365119709,803420890,8/28/2025,618845,QRIS,Travel,On-us
973774904258210,7365119709,421831235,7/16/2025,1095668,QRIS,Transport,On-us
973774904258210,7365119709,110011347,9/12/2025,3809328,ATM,Travel,Off-us
973774904258210,7365119709,167565365,1/19/2025,5641525,ATM,Travel,On-us
973774904258210,7365119709,975410898,9/11/2025,8318567,Internet,Transport,On-us
973774904258210,7365119709,682296774,6/24/2025,4131835,E-Wallet,Retail,Off-us
973774904258210,7365119709,874945397,1/23/2025,8051288,QRIS,Transport,On-us
973774904258210,7365119709,754462555,7/1/2025,4052241,ATM,Travel,On-us
973774904258210,7365119709,604222617,2/13/2025,1068364,QRIS,Utilities,Off-us
973774904258210,7365119709,518644227,9/1/2025,8566555,EDC,Travel,Off-us
973774904258210,7365119709,951299034,5/26/2025,1082419,E-Wallet,F&B,On-us
973774904258210,7365119709,176898963,3/23/2025,3140614,ATM,Travel,On-us
973774904258210,7365119709,415103131,3/14/2025,8755993,EDC,E-Commerce,On-us
973774904258210,7365119709,391073885,6/26/2025,8215357,ATM,Transport,On-us
973774904258210,7365119709,753993248,3/4/2025,3833277,Mobile,Retail,Off-us
973774904258210,3056008248,749705749,3/8/2025,4484513,Mobile,Utilities,On-us
973774904258210,3056008248,457817219,10/20/2025,3770629,ATM,Transport,Off-us
973774904258210,3056008248,203323375,8/31/2025,7768587,E-Wallet,Retail,On-us
973774904258210,3056008248,530924176,9/22/2025,1153464,E-Wallet,Utilities,Off-us
973774904258210,3056008248,549076441,3/12/2025,5095737,EDC,F&B,Off-us
973774904258210,3056008248,134045263,6/20/2025,2592040,QRIS,E-Commerce,On-us
973774904258210,3056008248,691009263,10/18/2025,8339100,E-Wallet,Travel,Off-us
973774904258210,3056008248,715033896,5/6/2025,2411091,EDC,Transport,On-us
973774904258210,3056008248,568943789,1/20/2025,5010116,ATM,Entertainment,Off-us
973774904258210,3056008248,704548842,8/15/2025,4664463,E-Wallet,Utilities,On-us
973774904258210,3056008248,894610811,7/14/2025,225271,E-Wallet,Transport,On-us
973774904258210,3056008248,224627154,7/1/2025,6562086,Mobile,Transport,Off-us
973774904258210,3056008248,469372566,1/29/2025,4129089,E-Wallet,E-Commerce,Off-us
814111879308832,7674921031,106588120,10/7/2025,956970,QRIS,F&B,Off-us
814111879308832,7674921031,176548166,7/10/2025,3354693,EDC,F&B,On-us
814111879308832,7674921031,622509283,8/15/2025,784965,E-Wallet,Travel,On-us
814111879308832,7674921031,562056317,6/19/2025,717532,Internet,F&B,Off-us
814111879308832,7674921031,698604418,2/6/2025,4968889,Mobile,Retail,Off-us
814111879308832,7674921031,874797192,9/20/2025,157269,EDC,E-Commerce,Off-us
814111879308832,7674921031,724394425,8/1/2025,9500957,EDC,E-Commerce,On-us
814111879308832,7674921031,808865841,6/10/2025,5264284,ATM,Travel,On-us
814111879308832,7674921031,850331475,8/19/2025,7542799,Internet,Utilities,Off-us
814111879308832,7674921031,831571517,7/4/2025,513311,Mobile,Entertainment,On-us
814111879308832,7674921031,556410163,1/3/2025,885241,QRIS,Utilities,Off-us
814111879308832,7674921031,587086687,1/16/2025,6826121,E-Wallet,F&B,On-us
814111879308832,7674921031,352884273,1/6/2025,1051898,Mobile,Transport,On-us
814111879308832,7674921031,848345772,6/15/2025,1639720,E-Wallet,E-Commerce,On-us
814111879308832,7674921031,590064821,5/20/2025,98970,Internet,Entertainment,Off-us
814111879308832,7674921031,856714259,9/25/2025,1220189,EDC,E-Commerce,Off-us
814111879308832,7674921031,630411718,10/25/2025,6479230,E-Wallet,Transport,On-us
814111879308832,7674921031,441575522,4/13/2025,3812638,EDC,Entertainment,On-us
814111879308832,8466968297,477057858,9/27/2025,5950232,E-Wallet,F&B,Off-us
814111879308832,8466968297,741976387,4/25/2025,1248325,ATM,Transport,Off-us
117183353279420,1542383372,108863656,1/30/2025,4811349,Mobile,F&B,Off-us
117183353279420,1542383372,374428424,6/1/2025,2618087,QRIS,Travel,Off-us
117183353279420,1542383372,173530641,1/27/2025,9699615,EDC,Transport,Off-us
117183353279420,1542383372,916374015,4/13/2025,169624,QRIS,Retail,Off-us
117183353279420,1542383372,919513998,4/19/2025,3004119,EDC,Retail,On-us
117183353279420,1542383372,839079174,1/1/2025,9014609,Internet,E-Commerce,Off-us
117183353279420,1542383372,315583254,3/25/2025,3890732,Mobile,Retail,Off-us
533975610142122,4327194943,983955654,5/31/2025,7008027,ATM,F&B,Off-us
533975610142122,4327194943,810253764,9/26/2025,1480050,ATM,Transport,On-us
533975610142122,4327194943,714437649,3/9/2025,7259709,Mobile,F&B,On-us
533975610142122,4327194943,979535411,4/29/2025,2025425,EDC,Travel,Off-us
533975610142122,4327194943,197872882,9/2/2025,614511,Internet,Transport,Off-us
533975610142122,4327194943,278653731,7/14/2025,4882341,Internet,F&B,Off-us
533975610142122,4327194943,393379663,4/8/2025,8002527,Mobile,Utilities,Off-us
533975610142122,4327194943,812807225,6/19/2025,283560,ATM,Travel,On-us
533975610142122,4327194943,582370887,1/2/2025,2233148,Mobile,Utilities,Off-us
533975610142122,4327194943,148063300,10/2/2025,103162,Mobile,F&B,On-us
533975610142122,4327194943,460993019,10/11/2025,2938425,Mobile,Utilities,On-us
533975610142122,4327194943,804981901,8/14/2025,1286055,E-Wallet,E-Commerce,On-us
533975610142122,4327194943,307675016,7/14/2025,7221080,Internet,Utilities,Off-us
533975610142122,4327194943,496411919,6/14/2025,9515481,ATM,F&B,On-us
533975610142122,4327194943,308586092,10/22/2025,4471607,E-Wallet,Utilities,Off-us
533975610142122,4327194943,318249240,8/1/2025,1613610,ATM,E-Commerce,Off-us
533975610142122,4327194943,997577170,1/29/2025,5800338,Internet,Entertainment,On-us
264517225411751,7466744829,887028187,9/25/2025,2237036,EDC,Transport,On-us
264517225411751,7466744829,283397695,2/4/2025,1338502,Internet,E-Commerce,Off-us
264517225411751,7466744829,950267215,4/21/2025,4428312,E-Wallet,Entertainment,On-us
264517225411751,7466744829,535227227,7/5/2025,5038101,QRIS,Transport,Off-us
264517225411751,7466744829,703047057,2/10/2025,498051,Mobile,Utilities,Off-us
264517225411751,7466744829,932528419,10/4/2025,2901940,EDC,E-Commerce,Off-us
398282071442474,4823468661,906623019,6/3/2025,4383409,Internet,E-Commerce,On-us
398282071442474,4823468661,766823221,9/3/2025,175609,Mobile,Entertainment,Off-us
398282071442474,4823468661,198260994,1/9/2025,9193952,Internet,E-Commerce,On-us
398282071442474,4823468661,940482106,9/23/2025,8102057,E-Wallet,E-Commerce,Off-us
398282071442474,4823468661,808814469,10/27/2025,5159333,Internet,Transport,Off-us
398282071442474,4823468661,723918052,8/7/2025,4214063,EDC,Transport,On-us
398282071442474,4823468661,263376150,9/1/2025,9445051,EDC,Transport,On-us
398282071442474,4823468661,406768695,3/31/2025,1501966,E-Wallet,Retail,Off-us
398282071442474,4823468661,809438983,6/2/2025,7298181,Mobile,Entertainment,Off-us
398282071442474,4823468661,782022838,2/25/2025,2695892,ATM,Transport,On-us
398282071442474,4823468661,178926977,4/8/2025,4284955,Internet,Utilities,Off-us
398282071442474,4823468661,855298125,6/18/2025,626075,Mobile,E-Commerce,On-us
398282071442474,4823468661,365162961,4/27/2025,3746224,Mobile,Transport,On-us
398282071442474,4823468661,669308210,1/7/2025,2068529,E-Wallet,Entertainment,Off-us
398282071442474,4823468661,194453959,3/31/2025,9204861,E-Wallet,Retail,Off-us
398282071442474,4823468661,366954807,8/20/2025,9208249,QRIS,Entertainment,Off-us
398282071442474,4823468661,891980148,3/19/2025,3288265,Mobile,E-Commerce,Off-us
398282071442474,4823468661,246059284,7/20/2025,3929000,E-Wallet,Travel,On-us
398282071442474,4823468661,287572525,10/24/2025,884920,Internet,Retail,Off-us
398282071442474,4823468661,371840772,3/3/2025,6152001,E-Wallet,Transport,On-us
398282071442474,4823468661,255955895,2/5/2025,1306360,QRIS,Entertainment,Off-us
398282071442474,4823468661,509945775,10/5/2025,3002062,EDC,Utilities,Off-us
398282071442474,4823468661,422021359,1/23/2025,923367,Internet,E-Commerce,On-us
567894658879499,7278411022,589572186,9/7/2025,8766839,Internet,Entertainment,Off-us
567894658879499,7278411022,258593265,5/14/2025,1136442,ATM,Entertainment,Off-us
567894658879499,7278411022,814003455,10/6/2025,3928969,Mobile,E-Commerce,On-us
567894658879499,7278411022,945921178,8/5/2025,2719136,E-Wallet,Transport,On-us
567894658879499,7278411022,160864124,6/28/2025,4388350,QRIS,E-Commerce,On-us
567894658879499,7278411022,959849111,2/18/2025,895622,QRIS,F&B,Off-us
567894658879499,7278411022,131455481,2/7/2025,1316284,ATM,Utilities,On-us
567894658879499,7278411022,589403187,8/17/2025,7375689,QRIS,Retail,On-us
567894658879499,7278411022,158897006,3/9/2025,8474368,QRIS,F&B,Off-us
567894658879499,7278411022,936716295,8/31/2025,5419659,E-Wallet,Travel,On-us
567894658879499,7278411022,353147932,3/20/2025,6054311,E-Wallet,F&B,On-us
567894658879499,7278411022,478597726,8/14/2025,6005509,QRIS,Travel,On-us
567894658879499,7278411022,662288712,1/6/2025,246430,Mobile,Retail,On-us
567894658879499,7278411022,358940275,7/4/2025,9319189,E-Wallet,E-Commerce,On-us
567894658879499,7278411022,351173811,1/19/2025,9653501,ATM,Utilities,Off-us
567894658879499,7278411022,992986415,6/9/2025,4970702,ATM,F&B,Off-us
567894658879499,7278411022,219363192,7/9/2025,7001241,QRIS,Travel,Off-us
567894658879499,7278411022,777946222,3/27/2025,7723542,QRIS,Utilities,Off-us
567894658879499,7278411022,663510289,5/20/2025,3804130,EDC,Travel,Off-us
567894658879499,7278411022,869921509,10/11/2025,4819313,EDC,Transport,Off-us
567894658879499,7278411022,546112996,8/17/2025,5775853,E-Wallet,F&B,Off-us
567894658879499,4165663699,334419313,7/10/2025,9718066,Mobile,Retail,Off-us
567894658879499,4165663699,787351379,7/21/2025,5539335,QRIS,F&B,Off-us
567894658879499,4165663699,524872991,8/23/2025,2664826,ATM,Retail,On-us
265332091407661,3624325599,630977137,6/13/2025,1469181,QRIS,Travel,On-us
265332091407661,3624325599,556137082,7/20/2025,5065572,Internet,F&B,Off-us
265332091407661,3624325599,770467099,10/14/2025,5046945,EDC,Retail,On-us
265332091407661,3624325599,251713386,9/8/2025,1480080,EDC,E-Commerce,On-us
265332091407661,3624325599,204735988,3/20/2025,5977901,E-Wallet,F&B,Off-us
265332091407661,3624325599,187921339,8/5/2025,2311237,EDC,Transport,Off-us
265332091407661,3624325599,275637046,6/24/2025,9852404,E-Wallet,Transport,On-us
265332091407661,3624325599,111218403,5/24/2025,8176846,ATM,F&B,On-us
265332091407661,3624325599,186720985,6/22/2025,3522492,QRIS,Transport,Off-us
265332091407661,3624325599,337182188,6/20/2025,8225701,Internet,F&B,On-us
265332091407661,3624325599,865296012,3/15/2025,2549510,QRIS,Travel,On-us
265332091407661,3624325599,654405191,5/28/2025,4404522,E-Wallet,E-Commerce,On-us
265332091407661,3624325599,682223314,9/4/2025,8625942,Mobile,F&B,Off-us
265332091407661,3624325599,644294345,9/14/2025,6122461,Mobile,Retail,Off-us
265332091407661,3624325599,661790770,9/30/2025,4916425,Mobile,E-Commerce,Off-us
265332091407661,3624325599,577812758,7/21/2025,4646661,QRIS,Transport,On-us
265332091407661,3624325599,356332432,1/19/2025,9459959,QRIS,Transport,Off-us
265332091407661,3624325599,408794902,10/27/2025,4333091,EDC,Entertainment,On-us
265332091407661,3624325599,451218473,7/9/2025,2491274,E-Wallet,Entertainment,On-us
265332091407661,3624325599,679833336,10/18/2025,7647113,ATM,Transport,On-us
715181218053372,4512641834,323112492,5/14/2025,4665834,QRIS,Travel,On-us
715181218053372,4512641834,395826822,2/24/2025,9154751,Mobile,Travel,On-us
715181218053372,4512641834,911757576,5/28/2025,5565062,EDC,Entertainment,Off-us
715181218053372,4512641834,720334913,2/26/2025,9848964,Internet,Transport,Off-us
715181218053372,4512641834,246379776,2/17/2025,6261566,ATM,Entertainment,Off-us
715181218053372,4512641834,139341103,8/22/2025,9736475,Internet,Travel,Off-us
715181218053372,4512641834,751586474,6/18/2025,7978063,Mobile,F&B,On-us
715181218053372,4512641834,322218739,7/11/2025,6553700,EDC,Transport,On-us
715181218053372,4512641834,690588888,4/22/2025,1306510,QRIS,F&B,Off-us
715181218053372,4512641834,605474873,7/15/2025,9006154,ATM,F&B,On-us
715181218053372,4512641834,944461168,6/12/2025,3238717,ATM,Utilities,On-us
715181218053372,4220047578,820238320,6/14/2025,3583244,E-Wallet,Utilities,On-us
715181218053372,4220047578,302051007,1/8/2025,7840848,QRIS,Travel,Off-us
715181218053372,4220047578,650586040,10/11/2025,3857803,EDC,F&B,Off-us
715181218053372,4220047578,864278805,5/28/2025,3045006,Mobile,Transport,Off-us
715181218053372,4220047578,446521319,2/8/2025,5877265,ATM,Transport,On-us
497965735092977,6689566108,726874328,1/1/2025,9926455,Internet,Transport,Off-us
497965735092977,6689566108,434220461,2/19/2025,2102721,QRIS,Utilities,On-us
497965735092977,6689566108,717205252,9/5/2025,3646992,Mobile,F&B,Off-us
497965735092977,6689566108,290452918,3/12/2025,355982,ATM,E-Commerce,On-us
497965735092977,6689566108,325631643,3/20/2025,4562645,Mobile,Entertainment,On-us
497965735092977,6689566108,703111173,8/10/2025,1612653,Mobile,F&B,Off-us
497965735092977,6689566108,667338210,10/2/2025,3098692,Internet,Transport,On-us
497965735092977,6689566108,325150845,5/16/2025,3752429,EDC,F&B,On-us
497965735092977,6689566108,402629647,1/11/2025,2662162,Mobile,Retail,Off-us
497965735092977,6689566108,288878008,2/8/2025,4570352,ATM,Utilities,Off-us
497965735092977,6689566108,448964290,4/25/2025,4528420,Mobile,Entertainment,On-us
497965735092977,6689566108,355353958,8/3/2025,724760,EDC,Travel,On-us
497965735092977,6689566108,286530694,8/28/2025,9497572,ATM,Utilities,Off-us
497965735092977,6689566108,955483226,10/4/2025,4509654,ATM,Entertainment,Off-us
497965735092977,6689566108,737820381,5/20/2025,899553,QRIS,F&B,Off-us
531156032465622,4960919006,518545903,9/29/2025,7432842,Internet,Retail,Off-us
531156032465622,4960919006,985216506,10/5/2025,7739880,QRIS,Utilities,Off-us
531156032465622,4960919006,786205018,5/8/2025,5584680,EDC,Entertainment,On-us
531156032465622,4960919006,385596583,8/21/2025,5173700,EDC,Utilities,On-us
531156032465622,4960919006,166123284,4/6/2025,5408975,Mobile,F&B,On-us
531156032465622,4960919006,155689684,3/3/2025,437918,QRIS,Travel,On-us
531156032465622,4960919006,832100069,6/15/2025,5384768,E-Wallet,Travel,Off-us
531156032465622,4960919006,366150799,10/2/2025,184930,E-Wallet,Utilities,On-us
531156032465622,4960919006,443071257,7/26/2025,6747309,E-Wallet,Entertainment,On-us
531156032465622,4960919006,952621910,4/8/2025,8319494,Internet,E-Commerce,Off-us
531156032465622,4960919006,749262024,2/8/2025,3283835,ATM,E-Commerce,On-us
531156032465622,4960919006,669884063,8/25/2025,978282,E-Wallet,F&B,On-us
531156032465622,4960919006,517904023,5/24/2025,5149868,EDC,Transport,On-us
531156032465622,4960919006,993458406,3/23/2025,4300968,E-Wallet,Retail,On-us
531156032465622,4960919006,345458463,8/22/2025,2400858,QRIS,Travel,Off-us
531156032465622,4960919006,680278028,5/30/2025,9175866,Internet,Retail,Off-us
531156032465622,4960919006,705070230,1/12/2025,910167,Internet,Entertainment,Off-us
531156032465622,4960919006,256373015,9/8/2025,3854613,QRIS,Transport,Off-us
531156032465622,4960919006,804368842,8/25/2025,8111615,QRIS,Retail,On-us
531156032465622,4960919006,358904273,10/3/2025,4404676,E-Wallet,E-Commerce,On-us
531156032465622,4960919006,785095681,2/11/2025,3323472,ATM,E-Commerce,Off-us
531156032465622,4960919006,472563458,1/16/2025,9941544,QRIS,Travel,On-us
531156032465622,4960919006,265495173,7/21/2025,3583435,ATM,E-Commerce,On-us
499469134573657,7893728537,865378673,3/8/2025,444328,E-Wallet,Utilities,On-us
499469134573657,7893728537,695182886,2/22/2025,8467999,E-Wallet,Transport,On-us
499469134573657,7893728537,824776609,7/25/2025,9066011,EDC,E-Commerce,Off-us
499469134573657,7893728537,730663593,7/28/2025,5533163,ATM,E-Commerce,Off-us
499469134573657,7893728537,136865888,1/22/2025,1334854,EDC,E-Commerce,Off-us
499469134573657,7893728537,538566914,6/21/2025,8251937,Internet,Transport,Off-us
499469134573657,7893728537,370764466,6/19/2025,1047591,Mobile,Travel,Off-us
499469134573657,7893728537,737350654,1/8/2025,7515547,QRIS,F&B,On-us
499469134573657,7893728537,683785011,4/12/2025,764148,E-Wallet,Transport,On-us
499469134573657,7893728537,916189809,10/2/2025,9745657,E-Wallet,Travel,On-us
499469134573657,7893728537,124449855,4/17/2025,5220736,E-Wallet,Retail,On-us
499469134573657,7893728537,420211350,6/22/2025,457203,Internet,Transport,On-us
499469134573657,7893728537,865179794,3/14/2025,5797262,Internet,Entertainment,Off-us
499469134573657,7893728537,485341563,4/2/2025,9542875,E-Wallet,Travel,On-us
499469134573657,7893728537,644194550,6/24/2025,9916961,E-Wallet,Travel,On-us
499469134573657,7893728537,103032263,6/5/2025,1496355,Internet,Transport,Off-us
499469134573657,7893728537,166691223,3/18/2025,8936119,E-Wallet,Travel,On-us
499469134573657,7893728537,201734073,5/8/2025,8883892,EDC,Entertainment,On-us
499469134573657,7893728537,728324546,9/3/2025,9426882,Mobile,E-Commerce,On-us
499469134573657,7893728537,814368896,3/16/2025,6154388,EDC,F&B,On-us
208883371186780,4290619698,378432703,5/23/2025,7574360,Mobile,Utilities,On-us
208883371186780,4290619698,478468265,8/30/2025,5803509,ATM,Retail,Off-us
208883371186780,4290619698,461023617,2/14/2025,496200,E-Wallet,Utilities,On-us
208883371186780,4290619698,796402001,9/24/2025,6913345,ATM,Travel,Off-us
208883371186780,4290619698,875865775,6/23/2025,3485960,ATM,Entertainment,On-us
208883371186780,4290619698,222248586,10/15/2025,9360821,Internet,F&B,Off-us
208883371186780,4290619698,728071982,3/4/2025,7558637,Mobile,Transport,On-us
208883371186780,4290619698,691256872,4/15/2025,1506612,Mobile,Travel,On-us
208883371186780,4290619698,687071225,2/3/2025,7414616,Mobile,Utilities,Off-us
208883371186780,4290619698,226032123,6/15/2025,5028995,Internet,Entertainment,Off-us
208883371186780,4290619698,222497605,3/1/2025,8813791,Internet,Entertainment,Off-us
208883371186780,4290619698,110359280,7/3/2025,3235507,Internet,Utilities,Off-us
208883371186780,4290619698,501124180,10/25/2025,2773465,E-Wallet,Retail,Off-us
208883371186780,4290619698,107962674,7/9/2025,1447806,E-Wallet,E-Commerce,Off-us
208883371186780,4290619698,370147218,9/8/2025,7155983,Internet,Entertainment,Off-us
208883371186780,4290619698,311640974,4/28/2025,3900954,E-Wallet,Transport,On-us
208883371186780,4290619698,778719454,9/22/2025,9455475,ATM,F&B,On-us
208883371186780,4290619698,747329423,7/18/2025,9448069,QRIS,F&B,Off-us
208883371186780,4290619698,936886495,9/23/2025,1906456,EDC,Retail,Off-us
208883371186780,4290619698,459308330,6/22/2025,5899318,E-Wallet,Utilities,On-us
592141755120585,5778620237,775302883,10/20/2025,2145298,QRIS,F&B,On-us
592141755120585,5778620237,208771343,2/6/2025,9229748,Mobile,F&B,Off-us
592141755120585,5778620237,116259605,10/26/2025,3808818,Mobile,Entertainment,Off-us
592141755120585,5778620237,602412244,10/4/2025,9424225,QRIS,Utilities,On-us
592141755120585,2085621110,849058610,8/19/2025,2143348,EDC,E-Commerce,On-us
592141755120585,2085621110,814835106,7/18/2025,4160299,QRIS,Entertainment,Off-us
592141755120585,2085621110,301445478,2/5/2025,483274,Internet,Utilities,On-us
592141755120585,2085621110,832247872,6/27/2025,958958,ATM,F&B,Off-us
592141755120585,2085621110,465063514,7/30/2025,7821108,E-Wallet,Entertainment,Off-us
592141755120585,2085621110,610860274,4/30/2025,4602466,ATM,Transport,Off-us
592141755120585,2085621110,724927273,4/5/2025,8868359,Internet,Entertainment,On-us
592141755120585,2085621110,803346101,8/16/2025,599845,E-Wallet,E-Commerce,Off-us
592141755120585,2085621110,942882358,2/16/2025,8911128,ATM,Retail,On-us
592141755120585,2085621110,753365439,2/18/2025,9027553,E-Wallet,Travel,On-us
592141755120585,2085621110,900718317,9/11/2025,4458958,QRIS,Travel,Off-us
592141755120585,2085621110,982901724,8/12/2025,2034147,EDC,F&B,Off-us
592141755120585,2085621110,652988813,3/21/2025,6432205,ATM,F&B,Off-us
592141755120585,2085621110,740994656,7/21/2025,5558683,Internet,F&B,Off-us
592141755120585,2085621110,560074398,3/11/2025,2530202,Internet,Transport,Off-us
592141755120585,2085621110,519948120,8/17/2025,2498653,Internet,Travel,On-us
592141755120585,2085621110,243006523,10/19/2025,1734275,E-Wallet,E-Commerce,On-us
592141755120585,2085621110,946594822,4/26/2025,1078131,ATM,Entertainment,Off-us
592141755120585,2085621110,973908921,6/21/2025,8807149,Mobile,Entertainment,Off-us
592141755120585,2085621110,402618441,1/11/2025,28348,EDC,Transport,Off-us
592141755120585,2085621110,360567671,8/25/2025,753625,ATM,Transport,Off-us
592141755120585,2085621110,515312655,9/8/2025,1672921,QRIS,Transport,Off-us
592141755120585,2085621110,272421754,6/5/2025,2968194,E-Wallet,F&B,Off-us
423640133626877,6028411384,261851053,2/4/2025,4705672,EDC,Entertainment,On-us
423640133626877,6028411384,610555524,9/18/2025,2291536,ATM,Transport,On-us
423640133626877,6028411384,365345330,5/17/2025,4758363,E-Wallet,Entertainment,On-us
423640133626877,6028411384,620554676,8/7/2025,3800006,Internet,Transport,On-us
423640133626877,6028411384,768265670,3/10/2025,4904337,ATM,Utilities,On-us
