cif,Jenis Kelamin,Umur,Range Umur,Status Pernikahan,Gaji,Range Gaji,Pendidikan,Kota,Tipe Customer,Nomor Rekening,Tipe Rekening,Tanggal Pembuatan Rekening,Channel Pembukaan Rekening,Transaction ID,Tanggal Transaksi,Nominal Transaksi,Channel Transaksi,Kategori Merchant,Card Base
647757396658176,Laki-Laki,32,25-34,Divorce,116582638,>100Jt,S3,Jakarta,Private,7973967702,DEPOSITO,11/9/2022,INTERNET BANKING,922235786,3/27/2025,2733872,QRIS,Travel,Off-us
323303698669903,Perempuan,24,<25,Divorce,71587632,50-100Jt,S1,Jakarta,Reguler,3452826457,TABUNGAN,4/30/2021,INTERNET BANKING,100290828,1/21/2025,1342922,QRIS,F&B,On-us
147645612590742,Perempuan,43,35-44,Single,6133211,5-15Jt,SMA,Surabaya,Reguler,9980246346,DEPOSITO,2/25/2021,MOBILE BANKING,982997373,6/27/2025,5845558,Internet,Travel,Off-us
941673928506931,Laki-Laki,46,45-59,Divorce,60675376,50-100Jt,SMA,Bandung,Reguler,4769748449,TABUNGAN,4/14/2024,BRANCH,760607638,5/3/2025,3899880,QRIS,Travel,On-us
577068570273819,Laki-Laki,58,45-59,Single,150845503,>100Jt,S3,Surabaya,Private,7312938079,TABUNGAN,8/14/2024,INTERNET BANKING,134358807,4/20/2025,6033831,ATM,F&B,Off-us
384341161546100,Laki-Laki,58,45-59,Married,161733810,>100Jt,D3,Makassar,Private,7948084254,GIRO,8/1/2022,BRANCH,346461819,6/26/2025,8663555,ATM,E-Commerce,Off-us
289255769123503,Laki-Laki,59,45-59,Divorce,38908279,15-50Jt,S1,Makassar,Priority,6923977062,PAYROLL,1/25/2022,BRANCH,265274844,5/10/2025,4540188,ATM,E-Commerce,Off-us
616146334423995,Laki-Laki,56,45-59,Divorce,98268888,50-100Jt,D3,Makassar,Private,6183998035,DEPOSITO,8/1/2024,INTERNET BANKING,300299653,10/25/2025,8276183,ATM,Transport,Off-us
262112496906727,Perempuan,55,45-59,Single,186909424,>100Jt,S2,Makassar,Priority,9459182359,DEPOSITO,6/7/2022,INTERNET BANKING,392977347,1/23/2025,1120783,Mobile,Entertainment,Off-us
586417809678254,Laki-Laki,37,35-44,Divorce,195102351,>100Jt,S1,Jakarta,Reguler,5988379838,GIRO,9/21/2023,INTERNET BANKING,730809896,3/23/2025,7810449,Internet,Utilities,Off-us
554745143318758,Laki-Laki,26,25-34,Married,62963387,50-100Jt,SMA,Jakarta,Reguler,2037669571,DEPOSITO,11/14/2018,BRANCH,253587168,6/12/2025,3861773,Internet,F&B,On-us
202118311228800,Laki-Laki,39,35-44,Married,40407753,15-50Jt,D3,Makassar,Priority,5066819486,GIRO,5/17/2019,BRANCH,581509442,2/15/2025,4584162,E-Wallet,Utilities,On-us
338842531772985,Perempuan,50,45-59,Single,101175525,>100Jt,S1,Surabaya,Priority,7176256593,PAYROLL,8/23/2019,MOBILE BANKING,388066101,2/14/2025,8207383,Internet,F&B,Off-us
174132554364869,Laki-Laki,63,>=60,Single,109463841,>100Jt,S2,Surabaya,Priority,2127739751,GIRO,8/16/2024,INTERNET BANKING,233135163,6/22/2025,4965757,EDC,Travel,On-us
981059024159598,Perempuan,40,35-44,Single,84242298,50-100Jt,S3,Surabaya,Priority,7641767837,GIRO,9/24/2021,BRANCH,170920510,1/15/2025,9842655,EDC,F&B,On-us
464627251120039,Perempuan,19,<25,Divorce,194070021,>100Jt,D3,Jakarta,Private,2075203257,GIRO,6/21/2023,MOBILE BANKING,839943019,8/19/2025,7490778,EDC,Transport,Off-us
551772135802738,Laki-Laki,68,>=60,Divorce,185509286,>100Jt,S2,Jakarta,Reguler,9278812935,GIRO,3/26/2020,INTERNET BANKING,236728486,8/7/2025,8391278,Mobile,E-Commerce,Off-us
200195118338445,Laki-Laki,25,25-34,Married,7264423,5-15Jt,D3,Jakarta,Priority,1234115583,TABUNGAN,3/23/2024,MOBILE BANKING,768516066,6/11/2025,1422337,Internet,F&B,Off-us
734882333448857,Perempuan,20,<25,Divorce,192831809,>100Jt,S1,Medan,Reguler,3786123992,PAYROLL,5/29/2022,INTERNET BANKING,672265161,8/28/2025,3603812,Internet,Entertainment,On-us
889707057926480,Laki-Laki,22,<25,Married,42755285,15-50Jt,S3,Surabaya,Priority,8035170333,TABUNGAN,10/10/2019,BRANCH,102866523,2/16/2025,4680869,Mobile,Entertainment,Off-us
786185480395004,Laki-Laki,62,>=60,Divorce,147887163,>100Jt,D3,Makassar,Reguler,6333654459,TABUNGAN,10/23/2023,INTERNET BANKING,116681715,8/3/2025,7638683,Mobile,Utilities,Off-us
261081355536138,Laki-Laki,32,25-34,Married,198206099,>100Jt,S2,Surabaya,Priority,8346205746,GIRO,11/23/2020,INTERNET BANKING,425789513,3/1/2025,3653008,Mobile,F&B,Off-us
286763558601773,Laki-Laki,45,45-59,Single,189427347,>100Jt,S3,Medan,Priority,1827601942,PAYROLL,10/27/2019,BRANCH,608319493,6/23/2025,3237864,QRIS,Utilities,On-us
864707353678701,Laki-Laki,40,35-44,Single,155775696,>100Jt,S2,Surabaya,Private,7563002453,DEPOSITO,7/14/2020,BRANCH,358795213,1/18/2025,4680013,QRIS,Entertainment,Off-us
146341633703352,Laki-Laki,51,45-59,Divorce,81002445,50-100Jt,S2,Surabaya,Reguler,4736217556,TABUNGAN,8/31/2022,BRANCH,565502690,8/20/2025,1836011,Internet,Utilities,Off-us
818465049185974,Perempuan,65,>=60,Married,185475315,>100Jt,SMA,Jakarta,Priority,7024918003,TABUNGAN,7/22/2021,INTERNET BANKING,335936287,5/22/2025,8969898,QRIS,F&B,Off-us
592141755120585,Laki-Laki,25,25-34,Divorce,165807635,>100Jt,S3,Bandung,Reguler,2085621110,DEPOSITO,5/7/2021,INTERNET BANKING,946594822,4/26/2025,1078131,ATM,Entertainment,Off-us
134393359118090,Laki-Laki,29,25-34,Divorce,14791470,5-15Jt,S1,Surabaya,Private,7350468783,GIRO,12/5/2023,MOBILE BANKING,614391394,9/23/2025,130522,ATM,F&B,Off-us
567894658879499,Laki-Laki,28,25-34,Divorce,24847630,15-50Jt,D3,Makassar,Priority,7278411022,GIRO,9/1/2018,BRANCH,662288712,1/6/2025,246430,Mobile,Retail,On-us
991738358439257,Laki-Laki,63,>=60,Single,45955157,15-50Jt,S2,Medan,Private,5889254191,PAYROLL,12/18/2023,INTERNET BANKING,398575810,8/22/2025,9947045,ATM,Utilities,Off-us
389937915683013,Perempuan,25,25-34,Divorce,71709584,50-100Jt,SMA,Medan,Reguler,6557858227,GIRO,5/16/2019,INTERNET BANKING,776438281,5/10/2025,6988011,ATM,Entertainment,Off-us
469288571448617,Perempuan,25,25-34,Married,57915906,50-100Jt,S2,Bandung,Private,9505157148,DEPOSITO,5/21/2019,MOBILE BANKING,815222224,4/4/2025,9242791,E-Wallet,Retail,Off-us
494802840658643,Perempuan,20,<25,Married,94615658,50-100Jt,SMA,Bandung,Reguler,4073318941,DEPOSITO,8/14/2023,BRANCH,378077148,1/10/2025,2649044,Internet,Transport,Off-us
415779450641039,Laki-Laki,45,45-59,Married,194302384,>100Jt,S3,Medan,Reguler,8459475881,TABUNGAN,4/14/2022,INTERNET BANKING,556318758,3/19/2025,5077755,Internet,F&B,Off-us
559817322992636,Perempuan,46,45-59,Divorce,91240465,50-100Jt,S1,Makassar,Reguler,4723995130,TABUNGAN,7/2/2021,INTERNET BANKING,549705219,9/13/2025,673422,Internet,F&B,Off-us
606144202577691,Laki-Laki,38,35-44,Married,178037566,>100Jt,S1,Bandung,Priority,1261587298,TABUNGAN,7/18/2023,MOBILE BANKING,656429083,2/25/2025,3585402,ATM,E-Commerce,On-us
443929775754320,Laki-Laki,37,35-44,Married,148098454,>100Jt,SMA,Bandung,Reguler,6433482742,GIRO,1/4/2023,INTERNET BANKING,507479800,4/8/2025,6493954,QRIS,Retail,On-us
202118311228800,Laki-Laki,39,35-44,Married,40407753,15-50Jt,D3,Makassar,Priority,2833498881,GIRO,4/26/2021,MOBILE BANKING,462805331,2/22/2025,6757248,EDC,Retail,On-us
416490717238902,Laki-Laki,20,<25,Married,83443169,50-100Jt,D3,Medan,Private,2816205988,DEPOSITO,2/21/2023,INTERNET BANKING,903396698,9/19/2025,2451725,EDC,Travel,On-us
536242041176730,Perempuan,42,35-44,Divorce,26511930,15-50Jt,S3,Medan,Priority,8965521353,DEPOSITO,12/14/2021,MOBILE BANKING,689346149,2/3/2025,6840972,ATM,F&B,Off-us
249030281784830,Laki-Laki,24,<25,Married,178755983,>100Jt,S3,Medan,Priority,5198065054,TABUNGAN,3/31/2024,BRANCH,402597348,1/12/2025,541185,Internet,Retail,Off-us
600025956763205,Laki-Laki,43,35-44,Single,66993927,50-100Jt,S2,Surabaya,Private,3705487940,TABUNGAN,11/22/2018,MOBILE BANKING,621907901,6/14/2025,3824446,E-Wallet,Transport,On-us
551772135802738,Laki-Laki,68,>=60,Divorce,185509286,>100Jt,S2,Jakarta,Reguler,9278812935,GIRO,3/26/2020,INTERNET BANKING,725062612,2/28/2025,3617168,Internet,E-Commerce,On-us
710087468018447,Laki-Laki,59,45-59,Divorce,182406473,>100Jt,D3,Jakarta,Priority,4962418329,PAYROLL,6/26/2021,INTERNET BANKING,857483301,7/7/2025,7882931,Mobile,Travel,On-us
858559663119596,Laki-Laki,59,45-59,Single,127115363,>100Jt,S3,Bandung,Priority,5751430027,TABUNGAN,3/26/2019,INTERNET BANKING,122589605,9/29/2025,9556315,QRIS,F&B,On-us
203384931165059,Laki-Laki,53,45-59,Married,130422906,>100Jt,S3,Jakarta,Private,7149721853,DEPOSITO,7/24/2022,BRANCH,600418200,1/18/2025,984620,E-Wallet,Transport,On-us
894326198405886,Laki-Laki,68,>=60,Divorce,111393598,>100Jt,S3,Bandung,Private,6073292875,PAYROLL,8/16/2024,BRANCH,379722482,10/17/2025,4933433,E-Wallet,F&B,Off-us
928751419353057,Laki-Laki,37,35-44,Divorce,191016065,>100Jt,S1,Jakarta,Priority,9627168044,DEPOSITO,11/27/2018,BRANCH,215632327,2/24/2025,3889098,Mobile,Utilities,Off-us
461107668688564,Laki-Laki,24,<25,Divorce,199257135,>100Jt,S2,Jakarta,Private,9423868124,GIRO,6/10/2020,BRANCH,301831525,1/19/2025,514232,Internet,Travel,Off-us
606144202577691,Laki-Laki,38,35-44,Married,178037566,>100Jt,S1,Bandung,Priority,4340271180,PAYROLL,3/7/2018,INTERNET BANKING,282238624,5/11/2025,1259910,Internet,Utilities,On-us
835427315826569,Laki-Laki,40,35-44,Divorce,190839167,>100Jt,SMA,Surabaya,Reguler,7221829611,PAYROLL,8/17/2018,INTERNET BANKING,153246776,1/21/2025,6840747,E-Wallet,Utilities,Off-us
484779026208369,Perempuan,50,45-59,Married,117416902,>100Jt,S2,Medan,Reguler,4578608362,GIRO,3/17/2023,MOBILE BANKING,600139985,5/15/2025,2514592,Internet,Entertainment,Off-us
330566313388134,Laki-Laki,62,>=60,Divorce,167015441,>100Jt,S3,Jakarta,Private,9107021635,TABUNGAN,8/19/2019,MOBILE BANKING,529012919,4/27/2025,7162558,QRIS,Utilities,On-us
865684211154811,Perempuan,57,45-59,Single,165022061,>100Jt,SMA,Medan,Reguler,4578530934,GIRO,8/21/2019,MOBILE BANKING,874528438,2/6/2025,501495,E-Wallet,Retail,Off-us
438582199388253,Laki-Laki,48,45-59,Single,180844291,>100Jt,SMA,Makassar,Priority,7070259639,TABUNGAN,6/23/2021,INTERNET BANKING,819198554,10/2/2025,488058,ATM,Transport,Off-us
816942161261759,Laki-Laki,48,45-59,Divorce,97455633,50-100Jt,S1,Makassar,Priority,6383303873,GIRO,3/10/2021,INTERNET BANKING,457123506,7/11/2025,7467990,Internet,Transport,Off-us
360132344890511,Laki-Laki,61,>=60,Divorce,85009390,50-100Jt,S3,Makassar,Priority,3631459202,GIRO,11/13/2022,BRANCH,843581222,5/23/2025,6750928,Internet,Entertainment,Off-us
490207160483289,Laki-Laki,18,<25,Divorce,40962717,15-50Jt,D3,Makassar,Private,2240555818,PAYROLL,4/24/2023,BRANCH,269945968,4/2/2025,6479445,Mobile,F&B,Off-us
991738358439257,Laki-Laki,63,>=60,Single,45955157,15-50Jt,S2,Medan,Private,5889254191,PAYROLL,12/18/2023,INTERNET BANKING,634017020,4/21/2025,9456078,ATM,Travel,On-us
688512660378972,Perempuan,41,35-44,Married,90116625,50-100Jt,D3,Medan,Private,8182314644,DEPOSITO,3/27/2023,INTERNET BANKING,523248482,3/25/2025,7938094,Mobile,F&B,Off-us
584542648547082,Perempuan,45,45-59,Married,182408972,>100Jt,S1,Jakarta,Priority,4857412508,PAYROLL,2/5/2019,MOBILE BANKING,761285383,3/9/2025,7787159,EDC,Retail,On-us
438582199388253,Laki-Laki,48,45-59,Single,180844291,>100Jt,SMA,Makassar,Priority,4215522526,GIRO,9/11/2020,MOBILE BANKING,143252609,9/14/2025,7028436,EDC,E-Commerce,On-us
119847678409402,Laki-Laki,59,45-59,Single,150239998,>100Jt,S3,Makassar,Priority,7551373390,PAYROLL,10/10/2023,BRANCH,270417355,10/4/2025,9414440,ATM,Utilities,On-us
967000158715809,Perempuan,33,25-34,Married,32025773,15-50Jt,S2,Jakarta,Private,9326867365,GIRO,9/25/2019,INTERNET BANKING,683317094,2/23/2025,4956725,QRIS,Transport,On-us
858622357802945,Laki-Laki,35,35-44,Single,199484277,>100Jt,D3,Surabaya,Reguler,6604129762,DEPOSITO,3/2/2022,INTERNET BANKING,692201485,3/9/2025,9265871,E-Wallet,F&B,Off-us
299405224843939,Laki-Laki,29,25-34,Divorce,66569689,50-100Jt,SMA,Makassar,Reguler,1425066989,DEPOSITO,3/23/2018,INTERNET BANKING,683790474,3/31/2025,9202036,Internet,Travel,Off-us
204306681615098,Perempuan,50,45-59,Single,156362837,>100Jt,SMA,Surabaya,Priority,5660900569,GIRO,10/8/2021,MOBILE BANKING,942310962,9/7/2025,5264630,EDC,Travel,On-us
876525714156733,Perempuan,68,>=60,Single,125869731,>100Jt,S1,Medan,Reguler,9137878850,PAYROLL,5/11/2021,INTERNET BANKING,135197106,5/23/2025,9678700,EDC,E-Commerce,On-us
632411623437971,Laki-Laki,19,<25,Married,6835598,5-15Jt,SMA,Jakarta,Private,3879949545,TABUNGAN,4/13/2021,BRANCH,507886119,5/11/2025,8519391,EDC,Travel,Off-us
216789238039590,Perempuan,20,<25,Divorce,169798185,>100Jt,S2,Makassar,Reguler,1262923521,DEPOSITO,11/9/2022,MOBILE BANKING,952183675,9/17/2025,4119421,EDC,Utilities,Off-us
948188156339167,Laki-Laki,54,45-59,Divorce,169654456,>100Jt,S2,Medan,Priority,4113555780,TABUNGAN,3/10/2022,MOBILE BANKING,327662016,2/4/2025,2316367,EDC,Travel,Off-us
933859322227016,Laki-Laki,37,35-44,Married,90814287,50-100Jt,S2,Surabaya,Private,9300209533,GIRO,6/1/2019,BRANCH,255119320,1/22/2025,2496169,E-Wallet,Entertainment,Off-us
289255769123503,Laki-Laki,59,45-59,Divorce,38908279,15-50Jt,S1,Makassar,Priority,9655693081,TABUNGAN,1/8/2020,INTERNET BANKING,946427729,1/10/2025,7611254,QRIS,F&B,On-us
906308170201392,Laki-Laki,30,25-34,Married,80309808,50-100Jt,SMA,Surabaya,Priority,2272069514,TABUNGAN,10/17/2018,BRANCH,868423821,9/23/2025,1524749,ATM,Entertainment,Off-us
215339848121337,Laki-Laki,69,>=60,Married,147746022,>100Jt,D3,Makassar,Reguler,2249306574,TABUNGAN,9/16/2023,BRANCH,706091498,4/6/2025,1107721,EDC,Utilities,On-us
481658632807714,Laki-Laki,49,45-59,Married,26507635,15-50Jt,S3,Bandung,Private,3789720570,GIRO,1/21/2018,MOBILE BANKING,414171595,7/20/2025,4807003,E-Wallet,E-Commerce,On-us
979895556735208,Perempuan,46,45-59,Single,114337125,>100Jt,D3,Medan,Priority,7430226667,GIRO,7/8/2019,BRANCH,442198906,3/1/2025,3557067,EDC,Retail,Off-us
187230052047674,Laki-Laki,68,>=60,Married,160535124,>100Jt,S2,Makassar,Private,6724977717,DEPOSITO,9/29/2022,INTERNET BANKING,175056769,1/6/2025,7312656,Internet,Entertainment,Off-us
587775550622752,Perempuan,20,<25,Divorce,92567715,50-100Jt,S2,Jakarta,Priority,1083528761,TABUNGAN,8/29/2022,INTERNET BANKING,612911666,8/26/2025,7489749,EDC,Transport,Off-us
838032144294703,Perempuan,54,45-59,Divorce,168850014,>100Jt,S2,Jakarta,Private,2019994800,TABUNGAN,3/14/2024,INTERNET BANKING,326517853,7/1/2025,9271804,ATM,Travel,On-us
521408819477603,Perempuan,36,35-44,Married,151009977,>100Jt,S1,Surabaya,Priority,8473319523,TABUNGAN,4/29/2021,INTERNET BANKING,676338345,1/13/2025,3504964,QRIS,Entertainment,Off-us
776478310106453,Laki-Laki,59,45-59,Divorce,141612371,>100Jt,S1,Jakarta,Reguler,9992190300,GIRO,12/25/2018,MOBILE BANKING,705129815,9/14/2025,6249062,Internet,Transport,Off-us
200029502434962,Perempuan,30,25-34,Divorce,142948113,>100Jt,S3,Surabaya,Private,3172277770,PAYROLL,5/6/2018,MOBILE BANKING,583965817,8/3/2025,217005,EDC,Transport,Off-us
857239552000606,Laki-Laki,20,<25,Divorce,158029408,>100Jt,D3,Surabaya,Private,9081562295,TABUNGAN,4/23/2020,BRANCH,944286566,3/16/2025,3048732,QRIS,F&B,Off-us
532831073544804,Perempuan,55,45-59,Married,32609865,15-50Jt,D3,Bandung,Priority,2774694985,DEPOSITO,5/23/2018,INTERNET BANKING,187685432,2/6/2025,262978,QRIS,F&B,Off-us
811488797573097,Laki-Laki,22,<25,Married,150827297,>100Jt,S3,Bandung,Priority,3593270155,TABUNGAN,4/18/2020,MOBILE BANKING,361053531,6/13/2025,5904174,E-Wallet,Entertainment,Off-us
545508219156733,Laki-Laki,22,<25,Married,125570588,>100Jt,S2,Surabaya,Private,7987194133,DEPOSITO,5/13/2021,BRANCH,863494270,10/19/2025,8015350,ATM,Utilities,Off-us
924473952125779,Laki-Laki,48,45-59,Divorce,29150956,15-50Jt,D3,Jakarta,Private,4944004214,DEPOSITO,11/13/2022,INTERNET BANKING,790013718,3/3/2025,8653703,ATM,F&B,Off-us
889707057926480,Laki-Laki,22,<25,Married,42755285,15-50Jt,S3,Surabaya,Priority,8035170333,TABUNGAN,10/10/2019,BRANCH,877604052,10/14/2025,7266946,Mobile,Entertainment,Off-us
440387104856901,Perempuan,41,35-44,Married,166621892,>100Jt,S1,Bandung,Priority,5838475264,GIRO,5/18/2023,MOBILE BANKING,480169095,6/17/2025,2124641,QRIS,Retail,Off-us
274510973515790,Laki-Laki,31,25-34,Married,163185370,>100Jt,S1,Makassar,Reguler,6455677407,TABUNGAN,8/7/2023,BRANCH,825991267,10/10/2025,8787475,Mobile,F&B,Off-us
317379397983254,Laki-Laki,36,35-44,Married,154238821,>100Jt,S3,Makassar,Priority,6759956247,PAYROLL,1/22/2021,BRANCH,308725280,4/6/2025,8585035,ATM,Transport,Off-us
463859963992426,Perempuan,29,25-34,Single,93573844,50-100Jt,S2,Makassar,Reguler,9577008902,PAYROLL,12/12/2019,MOBILE BANKING,274056675,1/31/2025,1189906,Mobile,E-Commerce,Off-us
865684211154811,Perempuan,57,45-59,Single,165022061,>100Jt,SMA,Medan,Reguler,3978133997,TABUNGAN,3/20/2020,MOBILE BANKING,456673592,5/27/2025,2799406,E-Wallet,Entertainment,Off-us
776478310106453,Laki-Laki,59,45-59,Divorce,141612371,>100Jt,S1,Jakarta,Reguler,5143314076,TABUNGAN,2/8/2020,INTERNET BANKING,272372354,1/22/2025,7824642,E-Wallet,Travel,On-us
647757396658176,Laki-Laki,32,25-34,Divorce,116582638,>100Jt,S3,Jakarta,Private,5328399176,TABUNGAN,1/14/2023,INTERNET BANKING,316386956,2/19/2025,9426496,ATM,Entertainment,Off-us
375068155242045,Laki-Laki,62,>=60,Divorce,173503798,>100Jt,S2,Bandung,Priority,4228948519,GIRO,10/2/2019,BRANCH,998504482,6/18/2025,867053,Mobile,Retail,Off-us
214824164808931,Laki-Laki,32,25-34,Married,189818069,>100Jt,S1,Jakarta,Priority,6877931047,TABUNGAN,9/20/2022,INTERNET BANKING,783664064,3/2/2025,8660258,Mobile,Entertainment,Off-us
707954818298935,Laki-Laki,60,>=60,Married,80859932,50-100Jt,D3,Bandung,Reguler,7808045680,TABUNGAN,12/28/2018,BRANCH,790304253,9/30/2025,4430378,Mobile,E-Commerce,Off-us
248693153714990,Perempuan,53,45-59,Divorce,153357841,>100Jt,D3,Makassar,Priority,4533245941,DEPOSITO,9/13/2024,INTERNET BANKING,809608662,4/18/2025,6609618,Internet,F&B,Off-us
438582199388253,Laki-Laki,48,45-59,Single,180844291,>100Jt,SMA,Makassar,Priority,7070259639,TABUNGAN,6/23/2021,INTERNET BANKING,804792435,10/8/2025,4718196,Mobile,Travel,On-us
269671443251591,Laki-Laki,45,45-59,Married,55316857,50-100Jt,S3,Makassar,Reguler,8712301974,GIRO,3/9/2019,INTERNET BANKING,102153619,2/23/2025,3717486,EDC,F&B,On-us
699749194255818,Laki-Laki,59,45-59,Married,79843273,50-100Jt,SMA,Bandung,Reguler,6333944695,DEPOSITO,10/29/2020,INTERNET BANKING,719416519,9/11/2025,7775829,ATM,Utilities,Off-us
768197763029962,Perempuan,53,45-59,Divorce,150872415,>100Jt,SMA,Makassar,Priority,8128630535,TABUNGAN,1/23/2021,BRANCH,803298685,9/17/2025,6982027,ATM,Entertainment,On-us
771115057130696,Laki-Laki,52,45-59,Single,123189508,>100Jt,S2,Bandung,Reguler,6341686111,GIRO,7/4/2022,BRANCH,907366138,2/4/2025,3496920,Mobile,Transport,Off-us
582308403064803,Perempuan,66,>=60,Divorce,4003171,<5Jt,S3,Makassar,Private,2093772547,PAYROLL,4/25/2020,BRANCH,827863420,3/23/2025,5805118,E-Wallet,Retail,Off-us
559817322992636,Perempuan,46,45-59,Divorce,91240465,50-100Jt,S1,Makassar,Reguler,8129617569,DEPOSITO,7/20/2020,MOBILE BANKING,914590048,6/16/2025,9836147,Internet,Entertainment,Off-us
299779710490796,Laki-Laki,31,25-34,Divorce,38534839,15-50Jt,D3,Surabaya,Private,4625852571,PAYROLL,1/24/2023,MOBILE BANKING,566400237,3/23/2025,893525,ATM,Retail,Off-us
858559663119596,Laki-Laki,59,45-59,Single,127115363,>100Jt,S3,Bandung,Priority,5751430027,TABUNGAN,3/26/2019,INTERNET BANKING,830750656,7/31/2025,6185563,QRIS,Travel,Off-us
640343353325149,Perempuan,41,35-44,Married,83969656,50-100Jt,S1,Jakarta,Private,2340580766,GIRO,7/25/2024,MOBILE BANKING,865016641,1/29/2025,6598735,Internet,Travel,On-us
571499250472984,Laki-Laki,42,35-44,Divorce,135162353,>100Jt,S1,Medan,Private,8343555319,DEPOSITO,10/17/2023,BRANCH,426439015,1/17/2025,9891350,QRIS,F&B,On-us
266047414095337,Perempuan,21,<25,Single,105285868,>100Jt,D3,Bandung,Private,1477389387,DEPOSITO,2/1/2022,INTERNET BANKING,535479140,7/6/2025,5531159,QRIS,F&B,On-us
901944082821226,Perempuan,53,45-59,Divorce,48278419,15-50Jt,D3,Surabaya,Private,6045083610,DEPOSITO,7/22/2019,INTERNET BANKING,445783333,5/15/2025,5507970,Mobile,Transport,Off-us
415779450641039,Laki-Laki,45,45-59,Married,194302384,>100Jt,S3,Medan,Reguler,4736728603,PAYROLL,3/22/2019,MOBILE BANKING,185500057,1/30/2025,5909010,Mobile,Retail,On-us
188515033415066,Perempuan,53,45-59,Single,144159991,>100Jt,S3,Makassar,Reguler,3306067844,TABUNGAN,7/2/2018,BRANCH,897604451,4/27/2025,9796166,E-Wallet,E-Commerce,Off-us
903659419158158,Perempuan,46,45-59,Married,72056627,50-100Jt,D3,Bandung,Priority,9970375670,DEPOSITO,4/29/2018,MOBILE BANKING,193708494,10/21/2025,5231704,E-Wallet,Transport,On-us
515094546973874,Laki-Laki,61,>=60,Single,92763004,50-100Jt,SMA,Makassar,Private,7702465479,DEPOSITO,8/23/2020,BRANCH,169233739,6/22/2025,1318331,Mobile,Entertainment,On-us
140152519826594,Perempuan,22,<25,Divorce,156022264,>100Jt,S3,Makassar,Private,2792926727,PAYROLL,4/22/2023,BRANCH,751174758,10/23/2025,3086275,Mobile,Travel,On-us
323303698669903,Perempuan,24,<25,Divorce,71587632,50-100Jt,S1,Jakarta,Reguler,1057593159,PAYROLL,6/28/2020,INTERNET BANKING,393790558,4/11/2025,9464553,EDC,Transport,On-us
104367814975165,Perempuan,32,25-34,Married,103018552,>100Jt,S2,Makassar,Reguler,2077565697,GIRO,3/26/2024,MOBILE BANKING,958131707,7/18/2025,1121500,Mobile,E-Commerce,Off-us
473233051888708,Perempuan,57,45-59,Single,102548437,>100Jt,S3,Medan,Reguler,1096931318,PAYROLL,11/7/2021,MOBILE BANKING,700899339,5/23/2025,1509778,Mobile,E-Commerce,Off-us
367545322216729,Perempuan,54,45-59,Divorce,63782618,50-100Jt,S1,Makassar,Priority,7662857442,TABUNGAN,6/11/2021,INTERNET BANKING,506159483,3/1/2025,3805631,Mobile,Retail,Off-us
332124278210144,Perempuan,32,25-34,Married,69329075,50-100Jt,D3,Surabaya,Private,2469679392,PAYROLL,5/13/2021,BRANCH,701728611,1/21/2025,9521940,E-Wallet,Entertainment,On-us
606861720088965,Perempuan,29,25-34,Divorce,92948213,50-100Jt,S3,Surabaya,Priority,8659172623,DEPOSITO,6/30/2018,INTERNET BANKING,381368389,4/9/2025,9150038,ATM,Retail,On-us
549220692282892,Laki-Laki,63,>=60,Married,68985129,50-100Jt,S2,Medan,Private,3009396957,GIRO,10/24/2021,INTERNET BANKING,538057349,10/6/2025,3317288,Mobile,Travel,On-us
897255913749823,Perempuan,48,45-59,Divorce,39183569,15-50Jt,S1,Surabaya,Reguler,2144083255,PAYROLL,9/29/2020,INTERNET BANKING,579442324,7/16/2025,7370532,Internet,Travel,On-us
718247380911728,Laki-Laki,56,45-59,Single,6815144,5-15Jt,D3,Makassar,Priority,2978574588,GIRO,8/15/2019,INTERNET BANKING,222824370,6/23/2025,6743519,EDC,Travel,On-us
704449798636100,Laki-Laki,63,>=60,Married,120118738,>100Jt,D3,Medan,Private,3998190156,PAYROLL,2/7/2020,MOBILE BANKING,809910868,8/16/2025,1647693,QRIS,E-Commerce,Off-us
395667283119795,Perempuan,42,35-44,Divorce,81929433,50-100Jt,S2,Surabaya,Reguler,5852698925,GIRO,3/24/2023,INTERNET BANKING,731238494,10/22/2025,4347668,E-Wallet,Retail,Off-us
730412535027160,Laki-Laki,63,>=60,Single,66640055,50-100Jt,D3,Jakarta,Private,5287235941,GIRO,5/11/2021,INTERNET BANKING,794087686,10/1/2025,9534327,EDC,Entertainment,On-us
780833243538568,Laki-Laki,35,35-44,Divorce,131850906,>100Jt,S3,Medan,Reguler,3027725960,PAYROLL,12/19/2023,MOBILE BANKING,805279996,1/2/2025,5539744,EDC,Utilities,On-us
826635007983621,Perempuan,22,<25,Single,123042864,>100Jt,S1,Medan,Priority,3639863494,GIRO,3/12/2018,INTERNET BANKING,345604706,3/24/2025,9932047,EDC,Retail,On-us
249030281784830,Laki-Laki,24,<25,Married,178755983,>100Jt,S3,Medan,Priority,5198065054,TABUNGAN,3/31/2024,BRANCH,912525980,3/9/2025,806587,ATM,Transport,Off-us
160788143270759,Laki-Laki,62,>=60,Single,159891665,>100Jt,SMA,Medan,Reguler,3899916450,DEPOSITO,7/12/2019,BRANCH,730910662,2/12/2025,5960864,EDC,Retail,On-us
814338131368276,Perempuan,67,>=60,Divorce,34981908,15-50Jt,S3,Medan,Private,7324665144,DEPOSITO,3/2/2021,INTERNET BANKING,336093065,10/8/2025,96101,ATM,Transport,On-us
